secs,km,power,hr,cad,alt
0,0,,60,,34.6
1,0.00089,,61,,34.5333
2,0.00178,,62,,34.4667
3,0.00267,,63,,34.4
4,0.007625,,66.5,,34.4
5,0.01258,,70,,34.4
6,0.01694,,73.5,,34.5
7,0.0213,,77,,34.6
8,0.02716,,79,,34.6
9,0.03222,,84,,34.8
10,0.036005,,86,,34.9
11,0.03979,,88,,35
12,0.04345,,91,,34.8
13,0.04593,,94,,35.8
14,0.04865,,96,,35.8
15,0.05137,,98,,35.8
16,0.054235,,99.5,,35.8
17,0.0571,,101,,35.8
18,0.060055,,102.5,,35.5
19,0.06301,,104,,35.2
20,0.0658967,,105,,35.5333
21,0.0687833,,106,,35.8667
22,0.07167,,107,,36.2
23,0.0746767,,108,,36.5333
24,0.0776833,,109,,36.8667
25,0.08069,,110,,37.2
26,0.08338,,107,,36.6
27,0.086105,,108.5,,36.9
28,0.08883,,110,,37.2
29,0.0917533,,111,,37.3333
30,0.0946767,,112,,37.4667
31,0.0976,,113,,37.6
32,0.100725,,114.5,,37.3
33,0.10385,,116,,37
34,0.107233,,116.5,,36.7667
35,0.110617,,117,,36.5333
36,0.114,,117.5,,36.3
37,0.117383,,118,,36.0667
38,0.120767,,118.5,,35.8333
39,0.12415,,119,,35.6
40,0.12755,,119,,35.6
41,0.131098,,119.6,,35.56
42,0.134646,,120.2,,35.52
43,0.138194,,120.8,,35.48
44,0.141742,,121.4,,35.44
45,0.14529,,122,,35.4
46,0.148396,,122.2,,35.4
47,0.151502,,122.4,,35.4
48,0.154608,,122.6,,35.4
49,0.157714,,122.8,,35.4
50,0.16082,,123,,35.4
51,0.163599,,123.25,,35.7
52,0.166377,,123.5,,36
53,0.169156,,123.75,,36.3
54,0.171935,,124,,36.6
55,0.174714,,124.25,,36.9
56,0.177492,,124.5,,37.2
57,0.180271,,124.75,,37.5
58,0.18305,,125,,37.8
59,0.186257,,125.429,,38
60,0.189464,,125.857,,38.2
61,0.192671,,126.286,,38.4
62,0.195879,,126.714,,38.6
63,0.199086,,127.143,,38.8
64,0.202293,,127.571,,39
65,0.2055,,128,,39.2
66,0.208801,,128.429,,39.1143
67,0.212103,,128.857,,39.0286
68,0.215404,,129.286,,38.9429
69,0.218706,,129.714,,38.8571
70,0.222007,,130.143,,38.7714
71,0.225309,,130.571,,38.6857
72,0.22861,,131,,38.6
73,0.231794,,130.857,,38.8857
74,0.234979,,130.714,,39.1714
75,0.238163,,130.571,,39.4571
76,0.241347,,130.429,,39.7429
77,0.244531,,130.286,,40.0286
78,0.247716,,130.143,,40.3143
79,0.2509,,130,,40.6
80,0.254243,,130.75,,41.2
81,0.257585,,131.5,,41.8
82,0.260927,,132.25,,42.4
83,0.26427,,133,,43
84,0.267975,,132.833,,42.8333
85,0.27168,,132.667,,42.6667
86,0.275385,,132.5,,42.5
87,0.27909,,132.333,,42.3333
88,0.282795,,132.167,,42.1667
89,0.2865,,132,,42
90,0.290332,,132,,41.7
91,0.294163,,132,,41.4
92,0.297995,,132,,41.1
93,0.301827,,132,,40.8
94,0.305658,,132,,40.5
95,0.30949,,132,,40.2
96,0.313382,,131.833,,39.9
97,0.317273,,131.667,,39.6
98,0.321165,,131.5,,39.3
99,0.325057,,131.333,,39
100,0.328948,,131.167,,38.7
101,0.33284,,131,,38.4
102,0.336433,,131,,38.3667
103,0.340027,,131,,38.3333
104,0.34362,,131,,38.3
105,0.347213,,131,,38.2667
106,0.350807,,131,,38.2333
107,0.3544,,131,,38.2
108,0.35829,,130.833,,37.7667
109,0.36218,,130.667,,37.3333
110,0.36607,,130.5,,36.9
111,0.36996,,130.333,,36.4667
112,0.37385,,130.167,,36.0333
113,0.37774,,130,,35.6
114,0.38141,,129.667,,35.6333
115,0.38508,,129.333,,35.6667
116,0.38875,,129,,35.7
117,0.39242,,128.667,,35.7333
118,0.39609,,128.333,,35.7667
119,0.39976,,128,,35.8
120,0.403083,,127,,35.7333
121,0.406407,,126,,35.6667
122,0.40973,,125,,35.6
123,0.41319,,125.333,,35.4667
124,0.41665,,125.667,,35.3333
125,0.42011,,126,,35.2
126,0.42357,,126.333,,35.0667
127,0.42703,,126.667,,34.9333
128,0.43049,,127,,34.8
129,0.434,,125.5,,34.4
130,0.43751,,124,,34
131,0.440465,,123.25,,34.05
132,0.44342,,122.5,,34.1
133,0.446375,,121.75,,34.15
134,0.44933,,121,,34.2
135,0.453482,,121.2,,34
136,0.457634,,121.4,,33.8
137,0.461786,,121.6,,33.6
138,0.465938,,121.8,,33.4
139,0.47009,,122,,33.2
140,0.473843,,122,,33.5667
141,0.477597,,122,,33.9333
142,0.48135,,122,,34.3
143,0.485103,,122,,34.6667
144,0.488857,,122,,35.0333
145,0.49261,,122,,35.4
146,0.496238,,122.333,,35.2667
147,0.499867,,122.667,,35.1333
148,0.503495,,123,,35
149,0.507123,,123.333,,34.8667
150,0.510752,,123.667,,34.7333
151,0.51438,,124,,34.6
152,0.517968,,124,,34.7
153,0.521557,,124,,34.8
154,0.525145,,124,,34.9
155,0.528733,,124,,35
156,0.532322,,124,,35.1
157,0.53591,,124,,35.2
158,0.539735,,124,,34.9333
159,0.54356,,124,,34.6667
160,0.547385,,124,,34.4
161,0.55121,,124,,34.1333
162,0.555035,,124,,33.8667
163,0.55886,,124,,33.6
164,0.562673,,124.167,,33.5333
165,0.566487,,124.333,,33.4667
166,0.5703,,124.5,,33.4
167,0.574113,,124.667,,33.3333
168,0.577927,,124.833,,33.2667
169,0.58174,,125,,33.2
170,0.585245,,125.333,,33.1
171,0.58875,,125.667,,33
172,0.592255,,126,,32.9
173,0.59576,,126.333,,32.8
174,0.599265,,126.667,,32.7
175,0.60277,,127,,32.6
176,0.606235,,127.167,,32.5667
177,0.6097,,127.333,,32.5333
178,0.613165,,127.5,,32.5
179,0.61663,,127.667,,32.4667
180,0.620095,,127.833,,32.4333
181,0.62356,,128,,32.4
182,0.62703,,128.167,,32.5
183,0.6305,,128.333,,32.6
184,0.63397,,128.5,,32.7
185,0.63744,,128.667,,32.8
186,0.64091,,128.833,,32.9
187,0.64438,,129,,33
188,0.647837,,129,,32.8
189,0.651293,,129,,32.6
190,0.65475,,129,,32.4
191,0.658207,,129,,32.2
192,0.661663,,129,,32
193,0.66512,,129,,31.8
194,0.668968,,129.25,,31.75
195,0.672815,,129.5,,31.7
196,0.676662,,129.75,,31.65
197,0.68051,,130,,31.6
198,0.684285,,129.667,,30.8667
199,0.68806,,129.333,,30.1333
200,0.691835,,129,,29.4
201,0.69561,,128.667,,28.6667
202,0.699385,,128.333,,27.9333
203,0.70316,,128,,27.2
204,0.706276,,128.286,,27.1429
205,0.709391,,128.571,,27.0857
206,0.712507,,128.857,,27.0286
207,0.715623,,129.143,,26.9714
208,0.718739,,129.429,,26.9143
209,0.721854,,129.714,,26.8571
210,0.72497,,130,,26.8
211,0.72848,,129,,26.6
212,0.731793,,129.25,,26.4
213,0.735105,,129.5,,26.2
214,0.738417,,129.75,,26
215,0.74173,,130,,25.8
216,0.74502,,130.286,,25.3429
217,0.74831,,130.571,,24.8857
218,0.7516,,130.857,,24.4286
219,0.75489,,131.143,,23.9714
220,0.75818,,131.429,,23.5143
221,0.76147,,131.714,,23.0571
222,0.76476,,132,,22.6
223,0.768518,,132,,22.6
224,0.772277,,132,,22.6
225,0.776035,,132,,22.6
226,0.779793,,132,,22.6
227,0.783552,,132,,22.6
228,0.78731,,132,,22.6
229,0.790983,,132.333,,22.9333
230,0.794657,,132.667,,23.2667
231,0.79833,,133,,23.6
232,0.802003,,133.333,,23.9333
233,0.805677,,133.667,,24.2667
234,0.80935,,134,,24.6
