secs,km,power,hr,cad,alt
0,0,,103,,81.6
1,0.00094,,103,,81.8
2,0.00185,,104,,81.8
3,0.00277,,105,,81.8
4,0.00374,,106,,81.8
5,0.00488,,108,,81.4
6,0.00611,,110,,81.6
7,0.00758,,111,,81.6
8,0.00919,,113,,81.8
9,0.01089,,115,,81.8
10,0.0127,,116,,81.8
11,0.01454,,117,,81.8
12,0.01643,,118,,82
13,0.01833,,119,,82
14,0.02023,,120,,82
15,0.02216,,120,,82
16,0.0241,,121,,82.2
17,0.02605,,123,,81.8
18,0.02804,,124,,81.8
19,0.03004,,124,,81.8
20,0.03206,,125,,81.8
21,0.0341,,125,,81.8
22,0.03614,,126,,81.8
23,0.03818,,126,,82
24,0.04023,,126,,82
25,0.04228,,125,,82
26,0.04228,,125,,82
27,0.0439,,126,,81.8
28,0.04592,,126,,81.8
29,0.0477,,126,,81.6
30,0.04957,,127,,81.8
31,0.05206,,127,,81.6
32,0.05406,,127,,81.2
33,0.05606,,127,,81.2
34,0.0582,,126,,81
35,0.06071,,126,,81
36,0.06247,,125,,81
37,0.0651,,126,,81
38,0.06717,,126,,81
39,0.06931,,126,,81
40,0.07148,,126,,80.8
41,0.07345,,126,,80.8
42,0.07594,,127,,80.8
43,0.07827,,127,,80.8
44,0.08041,,127,,80.6
45,0.08261,,127,,80.8
46,0.08467,,126,,80.8
47,0.08689,,127,,80.6
48,0.08888,,126,,80.6
49,0.09125,,126,,80.4
50,0.09353,,127,,80.4
51,0.09521,,127,,80.2
52,0.09765,,127,,80.2
53,0.09952,,127,,80
54,0.10131,,127,,80
55,0.10347,,128,,80
56,0.10564,,127,,80
57,0.10772,,127,,79.8
58,0.10964,,126,,80
59,0.11152,,126,,79.8
60,0.11424,,126,,79.8
61,0.11614,,126,,79.8
62,0.11816,,126,,79.6
63,0.1195,,126,,79.6
64,0.12292,,126,,79.4
65,0.12502,,126,,79.4
66,0.12753,,125,,79.2
67,0.1298,,125,,79.2
68,0.13189,,124,,79.2
69,0.1339,,124,,79.2
70,0.13644,,124,,79.2
71,0.13822,,125,,79
72,0.14065,,125,,79
73,0.14273,,125,,79
74,0.14518,,124,,78.8
75,0.1466,,123,,78.8
76,0.15004,,123,,78.8
77,0.15197,,123,,78.8
78,0.15456,,123,,78.6
79,0.15713,,125,,78.6
80,0.15943,,126,,78.6
81,0.16095,,126,,78.6
82,0.1644,,126,,78.6
83,0.16642,,125,,78.4
84,0.16904,,125,,78.4
85,0.17151,,124,,78.6
86,0.17396,,123,,78.4
87,0.17547,,123,,78.4
88,0.17863,,123,,78.4
89,0.18095,,124,,78.4
90,0.18348,,125,,78.4
91,0.18585,,126,,78.4
92,0.18812,,127,,78.2
93,0.19032,,127,,78.2
94,0.19132,,128,,78.2
95,0.19426,,128,,78.4
96,0.19668,,129,,78.4
97,0.19942,,129,,78.4
98,0.20134,,130,,78.2
99,0.20303,,130,,78.4
100,0.20574,,131,,78.2
101,0.20752,,131,,78.2
102,0.20946,,131,,78.2
103,0.21168,,131,,78.2
104,0.21281,,130,,78.2
105,0.2152,,130,,78.4
106,0.2184,,130,,78.4
107,0.22023,,130,,78.6
108,0.22249,,131,,78.4
109,0.22471,,131,,78.6
110,0.22746,,132,,78.8
111,0.2295,,132,,78.8
112,0.23175,,132,,78.8
113,0.23392,,132,,79
114,0.23614,,132,,79
115,0.23836,,131,,79
116,0.24089,,131,,79.2
117,0.24299,,130,,79.2
118,0.24502,,130,,79.2
119,0.24759,,130,,79.2
120,0.25004,,129,,79.4
121,0.25221,,129,,79.4
122,0.25442,,129,,79.4
123,0.25642,,129,,79.4
124,0.25904,,129,,79.4
125,0.26109,,129,,79.4
126,0.26352,,129,,79.6
127,0.26596,,129,,79.4
128,0.2681,,130,,79.6
129,0.27038,,130,,79.6
130,0.27267,,131,,79.8
131,0.27452,,132,,79.8
132,0.27731,,132,,79.8
133,0.27939,,133,,80
134,0.28197,,133,,80
135,0.28411,,132,,80
136,0.28698,,133,,80
137,0.28936,,133,,80.2
138,0.29129,,133,,80.2
139,0.29344,,133,,80
140,0.29593,,133,,80.2
141,0.29797,,133,,80.2
142,0.3003,,134,,80.2
143,0.30264,,134,,80.2
144,0.30517,,135,,80.2
145,0.30738,,135,,80.2
146,0.30986,,135,,80.4
147,0.31216,,136,,80.4
148,0.31429,,136,,80.6
149,0.31675,,136,,80.6
150,0.31871,,136,,80.6
151,0.32053,,136,,80.8
152,0.32179,,135,,80.8
153,0.32338,,134,,80.8
154,0.3263,,135,,80.8
155,0.32803,,135,,80.8
156,0.33023,,135,,80.8
157,0.33244,,135,,80.8
158,0.33435,,135,,81
159,0.33673,,136,,81
160,0.33923,,135,,81
161,0.34104,,135,,81
162,0.34324,,135,,81
163,0.3452,,134,,81
164,0.34718,,134,,81
165,0.34886,,133,,81
166,0.35104,,133,,81
167,0.35339,,134,,81
168,0.35528,,134,,80.8
169,0.35788,,134,,80.8
170,0.36024,,135,,80.8
171,0.36226,,135,,80.8
172,0.36505,,135,,80.6
173,0.3671,,135,,80.6
174,0.36926,,135,,80.6
175,0.37117,,135,,80.6
176,0.37369,,135,,80.8
177,0.37484,,134,,80.6
178,0.37777,,134,,80.6
179,0.38026,,133,,80.6
180,0.38177,,133,,80.6
181,0.38402,,132,,80.6
182,0.38633,,131,,80.6
183,0.3881,,131,,80.4
184,0.39077,,131,,80.4
185,0.3933,,131,,80.4
186,0.39539,,130,,80.4
187,0.39738,,130,,80.4
188,0.3995,,130,,80.2
189,0.40166,,129,,80.2
190,0.40386,,129,,80.4
191,0.40609,,128,,80.2
192,0.40857,,127,,80.2
193,0.41096,,128,,80.2
194,0.41322,,128,,80
195,0.41549,,128,,80.2
196,0.4179,,128,,80
197,0.42007,,129,,80
198,0.42212,,128,,80
199,0.42474,,128,,79.8
200,0.42691,,127,,80
201,0.42926,,126,,80
202,0.43224,,125,,80
203,0.43424,,125,,79.8
204,0.43707,,125,,79.8
205,0.43968,,125,,79.8
206,0.44261,,126,,79.8
207,0.44481,,126,,79.8
208,0.44756,,126,,79.6
209,0.45021,,126,,79.6
210,0.45259,,126,,79.6
211,0.45505,,125,,79.6
212,0.45754,,124,,79.6
213,0.45944,,124,,79.6
214,0.46246,,124,,79.6
215,0.4652,,125,,79.4
216,0.46752,,126,,79.4
217,0.47011,,126,,79.4
218,0.47246,,125,,79.2
219,0.47476,,125,,79.2
220,0.47711,,125,,79.2
221,0.47957,,124,,79
222,0.4815,,124,,79
223,0.48371,,125,,79
224,0.48658,,126,,79
225,0.48892,,126,,79
226,0.49141,,127,,79
227,0.49406,,126,,79
228,0.49629,,126,,79
229,0.49863,,125,,79
230,0.50152,,125,,79
231,0.5034,,126,,79
232,0.50544,,126,,79.2
233,0.50805,,126,,79
234,0.51085,,126,,78.8
235,0.51262,,126,,79
236,0.51473,,126,,79
237,0.51672,,126,,78.8
238,0.51843,,126,,78.8
239,0.51945,,125,,78.8
240,0.52052,,124,,78.8
241,0.52122,,123,,78.6
242,0.52146,,122,,78.4
243,0.52146,,122,,78.2
244,0.52146,,121.875,,78.15
245,0.52146,,121.75,,78.1
246,0.52146,,121.625,,78.05
247,0.52146,,121.5,,78
248,0.52146,,121.375,,77.95
