secs,km,power,hr,cad,alt
0,0,,60,,123.2
1,0,,61,,123.2
2,0.00036,,62.5,,122.9
3,0.00072,,64,,122.6
4,0.00145,,67,,122.4
5,0.00447,,69,,122.7
6,0.00749,,71,,123
7,0.00985,,75,,123
8,0.01249,,79,,123
9,0.01514,,81.5,,122.9
10,0.01779,,84,,122.8
11,0.02032,,86,,122.2
12,0.022945,,88,,121.7
13,0.02557,,90,,121.2
14,0.02838,,91.5,,121
15,0.03119,,93,,120.8
16,0.03414,,94.5,,120.5
17,0.03709,,96,,120.2
18,0.04025,,97.5,,119.7
19,0.04341,,99,,119.2
20,0.0462933,,100,,118.267
21,0.0491767,,101,,117.333
22,0.05206,,102,,116.4
23,0.05511,,103.5,,116.3
24,0.05816,,105,,116.2
25,0.0612767,,106,,116.2
26,0.0643933,,107,,116.2
27,0.06751,,108,,116.2
28,0.0701733,,109,,115.667
29,0.0728367,,110,,115.133
30,0.0755,,111,,114.6
31,0.0784667,,112,,114.733
32,0.0814333,,113,,114.867
33,0.0844,,114,,115
34,0.087146,,114.6,,115.12
35,0.089892,,115.2,,115.24
36,0.092638,,115.8,,115.36
37,0.095384,,116.4,,115.48
38,0.09813,,117,,115.6
39,0.100834,,117.25,,115.55
40,0.103538,,117.5,,115.5
41,0.106241,,117.75,,115.45
42,0.108945,,118,,115.4
43,0.111649,,118.25,,115.35
44,0.114352,,118.5,,115.3
45,0.117056,,118.75,,115.25
46,0.11976,,119,,115.2
47,0.122135,,119.5,,115.1
48,0.12451,,120,,115
49,0.127666,,120.143,,114.914
50,0.130821,,120.286,,114.829
51,0.133977,,120.429,,114.743
52,0.137133,,120.571,,114.657
53,0.140289,,120.714,,114.571
54,0.143444,,120.857,,114.486
55,0.1466,,121,,114.4
56,0.149273,,121.25,,114.525
57,0.151945,,121.5,,114.65
58,0.154617,,121.75,,114.775
59,0.15729,,122,,114.9
60,0.159963,,122.25,,115.025
61,0.162635,,122.5,,115.15
62,0.165307,,122.75,,115.275
63,0.16798,,123,,115.4
64,0.170781,,123.125,,115.5
65,0.173583,,123.25,,115.6
66,0.176384,,123.375,,115.7
67,0.179185,,123.5,,115.8
68,0.181986,,123.625,,115.9
69,0.184787,,123.75,,116
70,0.187589,,123.875,,116.1
71,0.19039,,124,,116.2
72,0.193194,,124,,116.24
73,0.195998,,124,,116.28
74,0.198802,,124,,116.32
75,0.201606,,124,,116.36
76,0.20441,,124,,116.4
77,0.207386,,124.286,,116.4
78,0.210361,,124.571,,116.4
79,0.213337,,124.857,,116.4
80,0.216313,,125.143,,116.4
81,0.219289,,125.429,,116.4
82,0.222264,,125.714,,116.4
83,0.22524,,126,,116.4
84,0.228209,,126.286,,116.6
85,0.231177,,126.571,,116.8
86,0.234146,,126.857,,117
87,0.237114,,127.143,,117.2
88,0.240083,,127.429,,117.4
89,0.243051,,127.714,,117.6
90,0.24602,,128,,117.8
91,0.249397,,128.333,,117.733
92,0.252773,,128.667,,117.667
93,0.25615,,129,,117.6
