secs,km,power,hr,cad,alt
0,0,,83,,137.8
1,0.00325,,90,,138
2,0.00707,,89,,138
3,0.01035,,90,,137.8
4,0.01322,,93,,137.6
5,0.0161,,94,,137.8
6,0.01944,,96,,137.8
7,0.02287,,99,,137.8
8,0.02309,,101,,138
9,0.02592,,102,,138
10,0.02945,,103,,138
11,0.03295,,105,,138.2
12,0.03644,,108,,138.2
13,0.0399,,108,,138.4
14,0.04325,,112,,138.4
15,0.04641,,112,,138.6
16,0.04958,,112,,138.8
17,0.05274,,113,,139
18,0.05593,,114,,139
19,0.05921,,115,,139
20,0.06267,,117,,139
21,0.0662,,118,,139
22,0.06975,,119,,139.2
23,0.07324,,119,,139.2
24,0.07671,,120,,139.2
25,0.0802,,121,,139.2
26,0.08373,,122,,139.2
27,0.08736,,124,,139.2
28,0.091,,123,,139.2
29,0.09464,,124,,139.2
30,0.09817,,124,,139.4
31,0.10166,,125,,139.4
32,0.10516,,124,,139.6
33,0.1087,,125,,139.8
34,0.11223,,124,,140
35,0.11578,,125,,140
36,0.11931,,124,,139.8
37,0.12281,,125,,139.6
38,0.12615,,125,,139.4
39,0.12948,,125,,139.4
40,0.13282,,125,,139.4
41,0.13619,,126,,139.2
42,0.13963,,126,,139.2
43,0.1431,,125,,139.2
44,0.14658,,125,,139.2
45,0.15001,,125,,139.2
46,0.15336,,124,,139
47,0.15672,,124,,139
48,0.16008,,124,,139
49,0.16347,,124,,139
50,0.16687,,124,,139
51,0.17031,,124,,139
52,0.17373,,124,,138.8
53,0.17719,,124,,138.8
54,0.18068,,124,,138.4
55,0.18428,,124,,138.6
56,0.18808,,124,,138.4
57,0.19203,,124,,138.2
58,0.19602,,125,,138
59,0.19995,,125,,138
60,0.20365,,125,,138
61,0.2072,,125,,138.2
62,0.2108,,125,,138.2
63,0.21443,,125,,138.4
64,0.21808,,125,,138.4
65,0.22173,,125,,138.4
66,0.22523,,125,,138.4
67,0.22878,,125,,138.4
68,0.23236,,125,,138.2
69,0.23593,,125,,138
70,0.23951,,125,,138
71,0.2431,,125,,137.8
72,0.24678,,124,,137.8
73,0.25046,,124,,137.6
74,0.25412,,124,,137.6
