secs,km,power,hr,cad,alt
0,0,,70,,2.8
1,0.00108,,70,,3
2,0.00402,,70,,3
3,0.00617,,70,,3.2
4,0.00958,,70,,3.4
5,0.01301,,75,,4
6,0.01578,,78,,4.4
7,0.01866,,83,,4.4
8,0.02162,,86,,4.4
9,0.02454,,86,,4.2
10,0.02801,,87,,4
11,0.03165,,88,,4
12,0.03532,,90,,4
13,0.03897,,91,,3.6
14,0.04242,,92,,3.4
15,0.04607,,93,,3.4
16,0.04981,,93,,3.2
17,0.05357,,94,,2.8
18,0.05689,,94,,2.6
19,0.06027,,96,,2.6
20,0.06371,,95,,2.6
21,0.06728,,95,,2.4
22,0.07102,,96,,2.8
23,0.07479,,96,,3
24,0.0785,,97,,3.4
25,0.08239,,97,,3.4
26,0.08606,,97,,3.6
27,0.0899,,98,,4
28,0.09369,,98,,4.4
29,0.09745,,98,,4.6
30,0.10105,,100,,5
31,0.10431,,101,,5.6
32,0.10765,,102,,5.8
33,0.11125,,102,,6.2
34,0.11473,,105,,7
35,0.11819,,106,,7.6
36,0.12165,,107,,8.2
37,0.12533,,107,,8.6
38,0.12883,,109,,9
39,0.13229,,109,,9.4
40,0.13559,,109,,9.6
41,0.13868,,110,,9.6
42,0.14172,,109,,9.4
43,0.14485,,109,,9.6
44,0.1481,,110,,9.6
45,0.15142,,110,,9.8
46,0.15453,,109,,9.8
47,0.15736,,109,,9.8
48,0.15989,,108,,10
49,0.16263,,107,,9.8
50,0.16567,,106,,10.2
51,0.16891,,106,,10.6
52,0.17242,,104,,11.2
53,0.17589,,103,,11
54,0.17954,,103,,11.4
55,0.1831,,101,,11.6
56,0.18661,,100,,11.6
57,0.19023,,101,,11.6
58,0.19379,,100,,11.6
59,0.19743,,99,,11.6
60,0.20094,,100,,11.8
61,0.20411,,101,,12
62,0.20736,,102,,12.2
63,0.21072,,104,,12.2
64,0.2141,,105,,12
65,0.21711,,108,,12
66,0.22015,,112,,11.8
67,0.22353,,115,,11.8
68,0.22699,,116,,11.6
69,0.23033,,117,,11.4
70,0.23354,,117,,11.2
71,0.23681,,115,,11
72,0.2401,,115,,10.8
73,0.24322,,114,,10.4
74,0.24632,,114,,10
75,0.24955,,113,,10
76,0.25288,,113,,9.6
77,0.25623,,113,,9.6
78,0.25948,,114,,9.8
79,0.26285,,114,,9.6
80,0.26635,,114,,9.6
81,0.26984,,114,,9.6
82,0.27321,,114,,9.8
83,0.27612,,114,,10.2
84,0.2792,,114,,10.4
85,0.28257,,114,,11
86,0.2862,,114,,11.6
87,0.28991,,114,,12
88,0.29689,,114,,13
89,0.29689,,114,,13
90,0.30034,,114,,13.4
91,0.30354,,115,,13.4
92,0.30677,,115,,14
93,0.3098,,115,,14.4
94,0.31289,,115,,14.8
95,0.31589,,115,,15
96,0.3191,,115,,15.2
97,0.32219,,115,,15.2
98,0.32534,,115,,15.2
99,0.32868,,116,,15.2
100,0.3321,,116,,15.4
101,0.33566,,116,,15.2
102,0.33909,,116,,15.4
103,0.34292,,117,,15.2
104,0.34669,,116,,15.4
105,0.35058,,116,,15.4
106,0.35439,,116,,15.4
107,0.3583,,115,,15.2
108,0.36228,,115,,15.4
109,0.36631,,115,,15.2
110,0.37009,,115,,15.2
111,0.37386,,115,,15.2
112,0.3774,,115,,15.2
113,0.38088,,115,,15.2
114,0.38443,,115,,15
115,0.3881,,115,,15
116,0.39176,,115,,15.2
117,0.39557,,115,,15
118,0.39902,,115,,14.8
119,0.40214,,114,,14.8
120,0.40539,,114,,14.6
121,0.40897,,115,,14.6
122,0.41275,,115,,14.6
123,0.41656,,115,,14.6
124,0.42029,,116,,14.4
125,0.42361,,117,,14.6
126,0.43069,,116,,14.6
127,0.43069,,116,,14.6
128,0.43799,,117,,14.4
129,0.43799,,118,,14.4
130,0.44482,,117,,14.4
