secs,km,power,hr,cad,alt
0,0,,89,82,10
1,0.00152,,89,82,10.2
2,0.00343,,89,82,10.2
3,0.00598,,89,84,10.4
4,0.0085,,90,85,10.4
5,0.01071,,91,84,10.4
6,0.01248,,91,84,10.4
7,0.0145,,93,84,10.2
8,0.01657,,93,84,10.2
9,0.01887,,94,84,10.2
10,0.02108,,95,84,10.4
11,0.02356,,95,84,10.6
12,0.02645,,96,84,10.8
13,0.0293,,96,84,11
14,0.03216,,97,84,11.4
15,0.03474,,97,85,11.6
16,0.0372,,100,83,11.6
17,0.0396,,101,80,11.8
18,0.04201,,101,80,12.2
19,0.04418,,101,81,12.4
20,0.04642,,103,81,12.6
21,0.04846,,105,82,12.6
22,0.05047,,105,82,12.6
23,0.0526,,105,82,12.8
24,0.05475,,107,82,12.8
25,0.05686,,108,82,12.8
26,0.05878,,108,82,12.8
27,0.06101,,110,83,12.8
28,0.06304,,110,83,12.8
29,0.06525,,111,83,12.8
30,0.06764,,111,84,13
31,0.07023,,112,84,13
32,0.0732,,113,84,13.2
33,0.07602,,114,84,13.2
34,0.07881,,114,84,13.4
35,0.0819,,115,83,13.4
36,0.08464,,115,83,13.6
37,0.08766,,117,83,13.8
38,0.09065,,118,83,13.8
39,0.09327,,119,83,14.2
40,0.09602,,119,82,14.2
41,0.09856,,120,82,14.4
42,0.10094,,121,82,14.6
43,0.10343,,121,83,14.8
44,0.10584,,121,83,15
45,0.1081,,122,82,15.2
46,0.11107,,122,83,15.4
47,0.11401,,123,84,15.4
48,0.11661,,124,84,15.6
49,0.11912,,124,84,15.8
50,0.1222,,125,84,16
51,0.12484,,125,85,15.8
52,0.1277,,126,85,16
53,0.1313,,127,85,16
54,0.13515,,127,85,16
55,0.13818,,127,85,16
56,0.14067,,127,85,16
57,0.14312,,128,85,16
58,0.14576,,128,85,16
59,0.14824,,128,85,16.2
60,0.15072,,128,84,16.2
61,0.15298,,128,84,16.4
62,0.15499,,128,84,16.2
63,0.1574,,128,84,16.4
64,0.15973,,128,84,16.4
65,0.16257,,128,84,16.4
66,0.16537,,128,84,16.6
67,0.16809,,128,84,16.6
68,0.17089,,128,84,16.6
69,0.17357,,128,84,16.8
70,0.17623,,128,83,16.8
71,0.17835,,128,83,17
72,0.18078,,127,83,17.2
73,0.18374,,127,83,17.2
74,0.1868,,127,83,17.4
75,0.18986,,128,84,17.4
76,0.19296,,128,85,17.4
77,0.19599,,127,88,17.4
78,0.19872,,128,86,17.4
79,0.20087,,128,85,17.4
80,0.20296,,128,84,17.4
81,0.20482,,127,84,17.2
82,0.20698,,127,84,17.4
83,0.20925,,127,84,17.6
84,0.21155,,128,84,17.6
85,0.21399,,128,84,17.4
86,0.21632,,128,85,17.4
87,0.21884,,128,85,17.4
88,0.22112,,128,85,17.4
89,0.22374,,128,85,17.4
90,0.22656,,128,86,17.2
91,0.22935,,128,87,17.2
92,0.23215,,127,86,17.2
93,0.23445,,128,86,17.2
94,0.23687,,127,84,17
95,0.2394,,128,84,17
96,0.24188,,128,84,17
97,0.24499,,127,85,16.8
98,0.24793,,127,85,16.8
99,0.25104,,127,84,16.8
100,0.25364,,126,84,16.8
101,0.25661,,126,84,16.6
102,0.25982,,126,84,16.4
103,0.26247,,126,84,16.4
104,0.26547,,125,83,16
105,0.26892,,124,83,15.8
106,0.27227,,124,83,15.6
107,0.27562,,124,83,15.4
108,0.27826,,124,83,15
109,0.28087,,123,83,14.8
110,0.28356,,123,82,14.6
111,0.28585,,123,82,14.4
112,0.28821,,123,83,14
113,0.29047,,123,84,13.8
114,0.29306,,123,85,13.6
115,0.29593,,123,85,13.4
116,0.29904,,122,85,13
117,0.30168,,122,85,13
118,0.30462,,122,85,12.8
119,0.30784,,122,85,12.6
120,0.31105,,121,85,12.4
121,0.31419,,121,86,12.2
122,0.31745,,121,86,12
123,0.32024,,122,86,12
124,0.32301,,122,85,12
125,0.32558,,122,85,12
126,0.32843,,122,85,11.8
127,0.33133,,122,84,11.8
128,0.33407,,122,85,12
129,0.33721,,121,85,12
130,0.33974,,121,85,12
131,0.3424,,121,86,12
132,0.34507,,121,86,11.8
133,0.34853,,121,86,11.8
134,0.3523,,121,86,11.8
135,0.35559,,121,86,11.6
136,0.35871,,121,86,11.6
137,0.36193,,121,86,11.6
138,0.3659,,122,86,11.8
139,0.36983,,121,85,11.6
140,0.37268,,121,84,11.4
141,0.37617,,122,84,11.4
142,0.37929,,121,85,11.2
143,0.38266,,121,85,11.2
144,0.38566,,121,85,11.4
145,0.38868,,121,90,11.4
146,0.39238,,121,91,11.4
147,0.3963,,122,89,11.4
148,0.39983,,122,89,11.4
149,0.40301,,123,89,11.4
150,0.4065,,123,89,11.4
151,0.40967,,124,89,11.4
152,0.41267,,125,88,11.6
153,0.41547,,126,88,11.4
154,0.4184,,125,88,11.4
155,0.42145,,125,88,11.4
156,0.42457,,125,88,11.4
157,0.42766,,125,88,11.4
158,0.43089,,125,88,11.4
159,0.43419,,125,88,11.4
160,0.43732,,126,88,11.2
161,0.44041,,126,88,11.4
162,0.44341,,126,88,11.4
163,0.44636,,126,88,11.4
164,0.44927,,126,88,11.4
165,0.45255,,126,88,11.4
166,0.45578,,126,88,11.6
167,0.45902,,126,88,11.6
168,0.46234,,126,88,11.6
169,0.46579,,127,88,11.8
170,0.46893,,127,88,11.8
171,0.47213,,127,88,11.8
172,0.47534,,127,88,11.8
173,0.47871,,128,88,12
174,0.48192,,128,88,12
175,0.48508,,128,88,12
176,0.48814,,128,88,12
177,0.49132,,129,88,12
178,0.49472,,129,88,11.8
179,0.49833,,129,88,11.8
180,0.50198,,129,88,11.6
181,0.50537,,130,88,11.6
182,0.50881,,130,88,11.6
183,0.51249,,130,87,11.4
184,0.51628,,130,87,11.4
185,0.5197,,130,87,11.4
186,0.52329,,131,88,11.4
187,0.52674,,131,87,11.6
188,0.53011,,132,87,11.6
189,0.53316,,132,87,11.6
190,0.5362,,132,87,11.6
191,0.53903,,132,87,11.8
192,0.54188,,132,87,11.8
193,0.54475,,132,87,11.8
194,0.54762,,132,88,11.6
195,0.55076,,131,88,11.6
196,0.55386,,131,88,11.6
197,0.55721,,131,88,11.6
198,0.56016,,131,88,11.6
199,0.56319,,131,87,11.8
200,0.56612,,131,87,11.8
201,0.5694,,131,87,11.8
202,0.57216,,131,88,11.8
203,0.57499,,130,87,11.8
204,0.57772,,131,87,11.8
205,0.58088,,130,88,11.8
206,0.58411,,130,88,11.8
207,0.5877,,130,89,12
208,0.59107,,131,89,11.8
209,0.59463,,131,89,11.8
210,0.59811,,131,89,11.8
211,0.6017,,131,88,11.8
212,0.60505,,131,88,11.8
213,0.60833,,131,88,11.8
214,0.6118,,131,88,11.8
215,0.61521,,131,88,11.8
216,0.61862,,131,88,12
217,0.6218,,131,88,12.2
218,0.62493,,132,89,12
219,0.62817,,132,88,12
220,0.63116,,131,88,12.2
221,0.63379,,131,84,12.2
222,0.63625,,130,84,12.2
223,0.63894,,130,83,12.2
224,0.6414,,130,83,12.2
225,0.64401,,130,84,12.2
226,0.64699,,130,84,12
227,0.65003,,130,85,12
228,0.65321,,129,85,12.2
229,0.65603,,129,86,12.4
230,0.65881,,129,87,12.4
231,0.6617,,129,87,12.6
232,0.66478,,129,88,12.8
233,0.66767,,129,88,12.8
234,0.67085,,129,88,12.8
235,0.67377,,130,88,13
236,0.67707,,130,88,13
237,0.68041,,130,88,13.4
238,0.68398,,130,88,13.4
239,0.68726,,130,88,13.4
240,0.69061,,131,88,13.4
241,0.69402,,131,89,13.6
242,0.69767,,131,89,13.6
243,0.7011,,131,89,13.8
244,0.70456,,131,88,13.8
245,0.70797,,132,87,14
246,0.71137,,131,87,14.2
247,0.71462,,132,88,14.2
248,0.71767,,131,88,14.4
249,0.72077,,132,88,14.4
250,0.72381,,132,88,14.6
251,0.72683,,132,87,14.6
252,0.72982,,133,87,14.6
253,0.73286,,132,87,14.8
254,0.7363,,133,87,15
255,0.7397,,133,87,15.2
256,0.74275,,133,87,15
257,0.74565,,133,87,15.2
258,0.74884,,134,87,15.2
259,0.75176,,134,87,15.4
260,0.75466,,134,87,15.6
261,0.75738,,134,86,15.8
262,0.76041,,134,86,16
263,0.76363,,135,86,16
264,0.7669,,135,86,16
265,0.77017,,135,87,16
266,0.77359,,136,87,16
267,0.77705,,136,87,16.2
268,0.78029,,136,87,16.4
269,0.78356,,136,87,16.4
270,0.78675,,137,86,16.4
271,0.79009,,137,86,16.4
272,0.79329,,137,86,16.4
273,0.79649,,137,87,16.6
274,0.79958,,138,87,16.6
275,0.80252,,138,87,16.6
276,0.80548,,138,87,16.8
277,0.80793,,138,87,17
278,0.81037,,138,85,17.2
279,0.8128,,138,83,17.2
280,0.81539,,137,84,17.2
281,0.81829,,138,85,17.4
282,0.82146,,138,86,17.6
283,0.82477,,138,87,17.8
284,0.82803,,138,87,18
285,0.83146,,139,87,18.2
286,0.83485,,139,87,18.2
287,0.83799,,139,88,18.4
288,0.84109,,139,88,18.6
289,0.84425,,139,88,18.8
290,0.84735,,139,88,18.8
291,0.85045,,138,88,19
292,0.85349,,138,87,19.2
293,0.85665,,138,88,19.4
294,0.85971,,138,88,19.8
295,0.86271,,138,88,19.8
296,0.86574,,138,88,20
297,0.86846,,139,88,20.2
298,0.87109,,139,87,20.2
299,0.87386,,139,87,20.4
300,0.87687,,139,87,20.6
301,0.87977,,140,88,20.8
302,0.88278,,140,88,20.8
303,0.88564,,140,88,20.8
304,0.88867,,140,88,21
305,0.89171,,140,89,21.2
306,0.89505,,141,89,21.2
307,0.89815,,141,88,21.4
308,0.90113,,142,88,21.6
309,0.90386,,142,88,21.6
310,0.90685,,142,88,21.6
311,0.90966,,142,88,21.6
312,0.9126,,143,88,21.6
313,0.91577,,142,88,21.6
314,0.91871,,143,89,21.6
315,0.92171,,143,89,21.6
316,0.92482,,142,88,21.6
317,0.92848,,142,88,21.6
318,0.93159,,143,89,21.6
319,0.93567,,143,89,21.4
320,0.93938,,142,88,21.4
321,0.9426,,142,88,21.6
322,0.94562,,142,88,21.6
323,0.94875,,142,88,21.6
324,0.95188,,142,87,21.4
325,0.95527,,142,87,21.4
326,0.9581,,142,87,21.4
327,0.96164,,141,88,21.2
328,0.96525,,141,87,21.2
329,0.96876,,140,87,21.2
330,0.97214,,140,87,21.2
331,0.97553,,140,88,21.4
332,0.97913,,140,88,21.4
333,0.98222,,140,87,21.4
334,0.98508,,139,86,21.6
335,0.98785,,139,86,21.4
336,0.99076,,139,87,21.4
337,0.99357,,139,87,21.6
338,0.99653,,139,87,21.6
339,0.99949,,138,87,21.6
340,1.00201,,138,87,21.8
341,1.00483,,138,87,22
342,1.00752,,137,87,22
343,1.00989,,137,88,22
344,1.01243,,138,89,22.2
345,1.0149,,138,88,22.4
346,1.01812,,138,88,22.4
347,1.0217,,138,87,22.4
348,1.02507,,137,88,22.4
349,1.02871,,137,87,22.4
350,1.03216,,137,88,22.4
351,1.0351,,137,89,22.6
352,1.03785,,136,89,22.4
353,1.04058,,136,89,22.4
354,1.04288,,136,88,22.4
355,1.04573,,137,88,22.4
356,1.04871,,137,88,22.4
357,1.05186,,137,88,22.2
358,1.05477,,137,88,22.2
359,1.05764,,137,87,22
360,1.06034,,137,87,22
361,1.063,,137,87,22.2
362,1.06609,,137,87,22
363,1.06892,,137,87,22
364,1.07214,,136,87,21.8
365,1.07469,,136,87,21.8
366,1.07776,,137,87,21.8
367,1.08082,,137,87,21.8
368,1.08454,,137,87,21.8
369,1.08805,,137,88,21.6
370,1.09207,,137,88,21.6
371,1.09571,,137,88,21.6
372,1.0993,,137,88,21.4
373,1.10304,,137,88,21.4
374,1.10687,,136,88,21.4
375,1.11025,,136,88,21.2
376,1.11372,,136,88,21
377,1.11739,,135,88,21
378,1.12155,,135,89,21
379,1.12554,,135,89,21
380,1.12918,,136,89,21
381,1.13276,,136,89,21
382,1.13654,,136,89,21
383,1.14045,,136,89,20.8
384,1.14489,,136,88,20.8
385,1.14898,,136,88,20.6
386,1.15373,,136,88,20.6
387,1.15779,,136,88,20.6
388,1.16177,,136,89,20.6
389,1.16532,,136,89,20.6
390,1.16923,,135,89,20.4
391,1.17266,,135,89,20.4
392,1.17654,,135,88,20.4
393,1.18017,,135,88,20.2
394,1.1838,,135,88,20.2
395,1.18729,,134,87,20.2
396,1.19089,,134,87,20
397,1.19499,,134,87,20
398,1.19887,,134,87,20
399,1.2028,,135,88,20
400,1.20655,,134,88,19.6
401,1.21057,,134,88,19.6
402,1.21444,,134,88,19.8
403,1.21827,,134,87,19.6
404,1.22201,,134,88,19.6
405,1.22581,,134,88,19.6
406,1.22947,,134,88,19.4
407,1.23326,,134,88,19.6
408,1.23695,,134,87,19.4
409,1.24038,,134,88,19.2
410,1.24375,,133,88,18.8
411,1.24719,,133,88,18.8
412,1.2506,,134,88,18.8
413,1.25392,,134,88,18.8
414,1.25726,,133,88,19
415,1.26056,,133,87,19
416,1.26394,,133,88,18.8
417,1.26706,,133,89,18.8
418,1.27032,,133,89,18.8
419,1.27367,,133,90,18.6
420,1.27699,,133,90,18.6
421,1.28039,,133,90,18.4
422,1.28388,,133,90,18.2
423,1.28738,,133,90,18.2
424,1.29054,,133,89,18.4
425,1.29387,,134,90,18.4
426,1.29741,,134,90,18.4
427,1.30065,,135,90,18.4
428,1.30383,,135,90,18.2
429,1.30688,,136,90,18.2
430,1.30989,,136,89,18.2
431,1.31302,,136,89,18.4
432,1.31634,,136,89,18.2
433,1.31983,,135,89,18.2
434,1.32351,,135,89,19
435,1.32663,,136,89,18.6
436,1.3303,,135,89,18.4
437,1.33397,,135,90,18.2
438,1.33764,,136,90,18.4
439,1.34119,,135,90,18.4
