secs,km,power,hr,cad,alt
0,0,,61,,849
1,0.00107,,61,,849.6
2,0.00243,,61,,850
3,0.00578,,61,,849.6
4,0.00833,,61,,851.6
5,0.0112,,62,,851.4
6,0.01451,,63,,850.8
7,0.01789,,65,,850.6
8,0.02104,,68,,850.8
9,0.0238,,69,,850.6
10,0.02666,,71,,850.8
11,0.02953,,74,,850.6
12,0.03144,,75,,850.6
13,0.03266,,75,,850.8
14,0.03488,,77,,850.8
15,0.03823,,80,,850.6
16,0.04185,,82,,850.6
17,0.0452,,85,,850.6
18,0.04801,,86,,850.8
19,0.05135,,89,,850.6
20,0.05484,,92,,850.4
21,0.05848,,94,,850.6
22,0.06255,,95,,850.6
23,0.06639,,97,,850.6
24,0.06998,,99,,850.8
25,0.07319,,101,,851
26,0.0768,,101,,851.2
27,0.08021,,103,,851.6
28,0.08399,,104,,852
29,0.08766,,105,,852.2
30,0.09159,,106,,852.4
31,0.09542,,107,,852.4
32,0.09867,,108,,852.6
33,0.10171,,110,,853
34,0.10459,,111,,853
35,0.10755,,112,,853.4
36,0.11052,,113,,853.8
37,0.11373,,114,,854.2
38,0.11693,,116,,854.4
39,0.12017,,117,,854.8
40,0.12341,,118,,855.2
41,0.12666,,119,,855.2
42,0.13878,,120,,855.6
43,0.14362,,121,,855.8
44,0.14846,,122,,856
45,0.15301,,123,,856
46,0.1566,,124,,856.2
47,0.16053,,125,,856.2
48,0.16402,,126,,857
49,0.16755,,126,,857.2
50,0.17093,,127,,857.4
51,0.17401,,127,,857.4
52,0.17704,,128,,857.4
53,0.17997,,128,,857.6
54,0.18294,,128,,857.6
55,0.18596,,129,,857.6
56,0.18926,,129,,857.8
57,0.19218,,129,,858
58,0.19496,,130,,858.2
59,0.19811,,130,,858.2
60,0.20149,,130,,858.4
61,0.2048,,130,,858.6
62,0.20763,,130,,858.6
63,0.21041,,131,,858.8
64,0.2133,,131,,859.2
65,0.21636,,131,,859.2
66,0.21979,,131,,859.2
67,0.2228,,132,,859.6
68,0.22563,,132,,859.8
69,0.22867,,132,,860
70,0.23192,,132,,860
71,0.23558,,132,,860
72,0.23911,,133,,860.2
73,0.24252,,133,,860.2
74,0.24557,,133,,860.4
75,0.24857,,134,,860.8
76,0.25168,,134,,861
77,0.25479,,134,,861.4
78,0.25774,,135,,861.6
79,0.26058,,135,,861.8
80,0.26378,,135,,861.8
81,0.26677,,136,,861.8
82,0.26966,,136,,862.2
83,0.27249,,136,,862.2
84,0.27539,,137,,862.2
85,0.2784,,137,,862.4
86,0.28143,,137,,862.4
87,0.28463,,137,,862.6
88,0.2878,,138,,862.8
89,0.29111,,138,,862.8
90,0.29434,,138,,862.8
91,0.29817,,138,,862.8
92,0.3025,,138,,862.8
93,0.30606,,138,,862.8
94,0.3099,,139,,863
95,0.31431,,139,,862.8
96,0.31792,,139,,862.8
97,0.32167,,139,,863
98,0.32551,,139,,863
99,0.32948,,139,,863.2
100,0.33363,,139,,863.8
101,0.33707,,139,,863.6
102,0.3405,,139,,863.6
103,0.34452,,139,,863.8
104,0.34831,,139,,863.4
105,0.35213,,139,,863.2
106,0.35596,,139,,863.2
107,0.35969,,138,,862.2
108,0.36411,,138,,862
109,0.36838,,138,,861.8
110,0.37212,,139,,861.6
111,0.37559,,138,,861.6
112,0.37907,,138,,861.6
113,0.38195,,138,,861.4
114,0.3852,,137,,861.2
115,0.38846,,137,,861
116,0.39154,,138,,860.8
117,0.39499,,137,,860.8
118,0.39817,,138,,860.6
119,0.40141,,138,,860.4
120,0.40506,,137,,860.4
121,0.40877,,137,,860.2
122,0.41233,,138,,860.4
123,0.41611,,138,,861
124,0.41977,,138,,860.8
125,0.42297,,138,,860.8
126,0.42665,,139,,861
127,0.43035,,138,,860.8
128,0.43399,,139,,860.8
129,0.43721,,138,,860.4
130,0.4406,,139,,860
131,0.44443,,139,,860
132,0.44809,,138,,860
133,0.45136,,138,,859.8
134,0.45519,,139,,859.8
135,0.45912,,139,,859.6
136,0.46217,,138,,859.4
137,0.4651,,138,,859.4
138,0.4685,,138,,859.4
139,0.47211,,138,,859.4
